stage,trial,metric_scope,prediction_horizon_min,test_rows,target_mean,mae,relative_mae,r2,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda
stage2,37,validation,120.0,9948,0.24625713515464295,0.05085750088531134,0.2065219383526661,0.8719285157180123,500,9,0.015,0.8,0.9,7,0.05,5.0
stage2,38,validation,5.0,10033,0.24673761397355856,0.014459006302984313,0.05860073812877918,0.9720159706621244,500,8,0.02,0.95,0.9,10,0.01,8.0
stage2,38,validation,10.0,10226,0.24492056776600468,0.018762523031638157,0.07660656351884557,0.9510339955070807,500,8,0.02,0.95,0.9,10,0.01,8.0
stage2,38,validation,15.0,10050,0.24787172644001382,0.01982471799544297,0.07997974710617368,0.9587488165553186,500,8,0.02,0.95,0.9,10,0.01,8.0
stage2,38,validation,20.0,10014,0.24464012772246985,0.02116015095782887,0.08649501271448748,0.9553659133252383,500,8,0.02,0.95,0.9,10,0.01,8.0
stage2,38,validation,30.0,10182,0.24292622524049884,0.025601549877048446,0.10538816816382304,0.9416156865414582,500,8,0.02,0.95,0.9,10,0.01,8.0
stage2,38,validation,45.0,10105,0.24047493207258544,0.03041504592632293,0.1264790706631425,0.9257660651517601,500,8,0.02,0.95,0.9,10,0.01,8.0
stage2,38,validation,60.0,10084,0.24538690556167989,0.036322774124252215,0.14802246289838072,0.9092755208834205,500,8,0.02,0.95,0.9,10,0.01,8.0
stage2,38,validation,90.0,9989,0.23830317805463633,0.043973632040615725,0.18452809735728234,0.8861550982488852,500,8,0.02,0.95,0.9,10,0.01,8.0
stage2,38,validation,120.0,9948,0.24625713515464295,0.05067260914499828,0.20577113070521683,0.8733012245197131,500,8,0.02,0.95,0.9,10,0.01,8.0
stage2,39,validation,5.0,10033,0.24673761397355856,0.015746446880343285,0.06381859103991636,0.9707234659934671,800,7,0.0075,0.6,0.8,1,0.001,0.5
stage2,39,validation,10.0,10226,0.24492056776600468,0.019768493819017716,0.08071389838481997,0.9493558455636297,800,7,0.0075,0.6,0.8,1,0.001,0.5
stage2,39,validation,15.0,10050,0.24787172644001382,0.020443466446751917,0.08247599167668418,0.9576501271995719,800,7,0.0075,0.6,0.8,1,0.001,0.5
stage2,39,validation,20.0,10014,0.24464012772246985,0.0220983984639017,0.09033022779063891,0.9528617971807917,800,7,0.0075,0.6,0.8,1,0.001,0.5
stage2,39,validation,30.0,10182,0.24292622524049884,0.026551047397205246,0.10929675201151914,0.9393191885466119,800,7,0.0075,0.6,0.8,1,0.001,0.5
stage2,39,validation,45.0,10105,0.24047493207258544,0.031015603541125106,0.1289764520310304,0.9231448970516609,800,7,0.0075,0.6,0.8,1,0.001,0.5
stage2,39,validation,60.0,10084,0.24538690556167989,0.036909045158874144,0.15041163290433512,0.9075495131700831,800,7,0.0075,0.6,0.8,1,0.001,0.5
stage2,39,validation,90.0,9989,0.23830317805463633,0.044619633336493394,0.18723893529553914,0.8839658399255543,800,7,0.0075,0.6,0.8,1,0.001,0.5
stage2,39,validation,120.0,9948,0.24625713515464295,0.051148822142176247,0.20770493455978906,0.8700379127452698,800,7,0.0075,0.6,0.8,1,0.001,0.5
stage2,40,validation,5.0,10033,0.24673761397355856,0.01448496780887197,0.058705957213415545,0.9719789252216782,800,8,0.015,0.85,1.0,7,0.05,10.0
stage2,40,validation,10.0,10226,0.24492056776600468,0.01886112011712126,0.0770091311201803,0.9505533149120562,800,8,0.015,0.85,1.0,7,0.05,10.0
stage2,40,validation,15.0,10050,0.24787172644001382,0.019773490469477007,0.079773077605373,0.9586934967061445,800,8,0.015,0.85,1.0,7,0.05,10.0
stage2,40,validation,20.0,10014,0.24464012772246985,0.02116591662016713,0.08651858064830086,0.9550991259091791,800,8,0.015,0.85,1.0,7,0.05,10.0
stage2,40,validation,30.0,10182,0.24292622524049884,0.025489133638117487,0.10492540940313483,0.9417783107070962,800,8,0.015,0.85,1.0,7,0.05,10.0
stage2,40,validation,45.0,10105,0.24047493207258544,0.030313098775801454,0.12605512979894173,0.9262484435923238,800,8,0.015,0.85,1.0,7,0.05,10.0
stage2,40,validation,60.0,10084,0.24538690556167989,0.03622408442742983,0.14762028293447235,0.9091680847663364,800,8,0.015,0.85,1.0,7,0.05,10.0
stage2,40,validation,90.0,9989,0.23830317805463633,0.043952228948668716,0.18443828281044444,0.886056790802746,800,8,0.015,0.85,1.0,7,0.05,10.0
stage2,40,validation,120.0,9948,0.24625713515464295,0.05078879705621882,0.20624294611534727,0.8726000127016962,800,8,0.015,0.85,1.0,7,0.05,10.0
baseline,0,test,5.0,15809,0.24455109794709118,0.013905835013395176,0.05686269712190666,0.9793667507151698,500,5,0.04,0.85,0.85,1,0.0,1.0
baseline,0,test,10.0,15992,0.24536802342201067,0.015858397784842892,0.06463106954066256,0.9732983491549905,500,5,0.04,0.85,0.85,1,0.0,1.0
baseline,0,test,15.0,15979,0.2448677131593151,0.016954803188203447,0.06924066455904035,0.9708837975419812,500,5,0.04,0.85,0.85,1,0.0,1.0
baseline,0,test,20.0,16042,0.24382847982476244,0.018582451976457016,0.07621116282155421,0.9653041325541748,500,5,0.04,0.85,0.85,1,0.0,1.0
baseline,0,test,30.0,15984,0.244485234607997,0.021290705842031882,0.08708381050564871,0.9607826180963572,500,5,0.04,0.85,0.85,1,0.0,1.0
baseline,0,test,45.0,16012,0.24211621182388135,0.02449684397854638,0.10117804088379559,0.954619780996739,500,5,0.04,0.85,0.85,1,0.0,1.0
baseline,0,test,60.0,15839,0.24330955020490083,0.02965574878168512,0.12188485308821956,0.9379229035760703,500,5,0.04,0.85,0.85,1,0.0,1.0
baseline,0,test,90.0,16030,0.2459029817494345,0.03849976625748792,0.15656486140829992,0.9103753930779896,500,5,0.04,0.85,0.85,1,0.0,1.0
baseline,0,test,120.0,16077,0.2431277879594863,0.043434206638130954,0.17864764452744755,0.8894138654236318,500,5,0.04,0.85,0.85,1,0.0,1.0
best,23,test,5.0,15809,0.24455109794709118,0.012120160278997623,0.04956084998489694,0.9798985358398918,500,9,0.02,0.85,0.9,7,0.05,15.0
best,23,test,10.0,15992,0.24536802342201067,0.014010573065639341,0.057100240162681795,0.9744633664332785,500,9,0.02,0.85,0.9,7,0.05,15.0
best,23,test,15.0,15979,0.2448677131593151,0.015284581539234674,0.06241975041148143,0.9720566607028127,500,9,0.02,0.85,0.9,7,0.05,15.0
best,23,test,20.0,16042,0.24382847982476244,0.017187900738678503,0.07049176843915571,0.9657477888941582,500,9,0.02,0.85,0.9,7,0.05,15.0
best,23,test,30.0,15984,0.244485234607997,0.020154029681765624,0.08243454748537356,0.9620806308603036,500,9,0.02,0.85,0.9,7,0.05,15.0
best,23,test,45.0,16012,0.24211621182388135,0.02385546401829711,0.09852898258481717,0.9551611512249625,500,9,0.02,0.85,0.9,7,0.05,15.0
best,23,test,60.0,15839,0.24330955020490083,0.028933381708363543,0.11891593110092706,0.9390308358312843,500,9,0.02,0.85,0.9,7,0.05,15.0
best,23,test,90.0,16030,0.2459029817494345,0.0378416853804482,0.15388868045124965,0.9117684668144288,500,9,0.02,0.85,0.9,7,0.05,15.0
best,23,test,120.0,16077,0.2431277879594863,0.04307491653843071,0.17716986157751952,0.8936799629161214,500,9,0.02,0.85,0.9,7,0.05,15.0
